model,feature_space,k,n_init,covariance_type,reg_covar,val_ari,val_purity,val_combined,test_ari,test_purity,test_combined
GMM,no_driver,3,10,full,0.001,0.001921404137694874,0.11552871014603563,0.1174501142837305,0.0015826610564371386,0.11442786069651742,0.11601052175295455
GMM,no_driver,3,3,tied,1e-06,0.0005600217360914074,0.1111705787904274,0.1117306005265188,0.0004648830375643977,0.11171067738231917,0.11217556041988357
GMM,no_driver,3,5,tied,1e-06,0.0005600217360914074,0.1111705787904274,0.1117306005265188,0.0004648830375643977,0.11171067738231917,0.11217556041988357
GMM,no_driver,3,10,tied,1e-06,0.01967509124410108,0.14427708540408288,0.16395217664818396,0.018000068060307076,0.1406046689628779,0.15860473702318498
GMM,no_driver,3,3,tied,1e-05,0.0005609265841245349,0.1111705787904274,0.11173150537455193,0.00046641279613355934,0.11171067738231917,0.11217709017845273
GMM,no_driver,3,5,tied,1e-05,0.0005609265841245349,0.1111705787904274,0.11173150537455193,0.00046641279613355934,0.11171067738231917,0.11217709017845273
GMM,no_driver,3,10,tied,1e-05,0.019672666205442123,0.14427708540408288,0.163949751609525,0.018012834555652706,0.1406046689628779,0.1586175035185306
GMM,no_driver,3,3,tied,0.0001,0.0005634611446661298,0.1111705787904274,0.11173403993509352,0.00047261885384559455,0.11174894756984309,0.11222156642368869
GMM,no_driver,3,5,tied,0.0001,0.0005634611446661298,0.1111705787904274,0.11173403993509352,0.00047261885384559455,0.11174894756984309,0.11222156642368869
GMM,no_driver,3,10,tied,0.0001,0.0196625391204445,0.14420062695924765,0.16386316607969215,0.01799353462331484,0.1406046689628779,0.15859820358619275
GMM,no_driver,3,3,tied,0.001,0.0005345486756136827,0.11097943267833932,0.111513981353953,0.00045755725486462906,0.11144278606965174,0.11190034332451637
GMM,no_driver,3,5,tied,0.001,0.0005345486756136827,0.11097943267833932,0.111513981353953,0.00045755725486462906,0.11144278606965174,0.11190034332451637
GMM,no_driver,3,10,tied,0.001,0.019650953636041614,0.14412416851441243,0.16377512215045403,0.018115833666019064,0.14064293915040182,0.1587587728164209
GMM,no_driver,3,3,diag,1e-06,0.03032288110494102,0.15475189234650968,0.1850747734514507,0.028871140963101286,0.152353616532721,0.1812247574958223
GMM,no_driver,3,5,diag,1e-06,0.030360108426975205,0.1548283507913449,0.1851884592183201,0.028862602571498877,0.15227707615767316,0.18113967872917203
GMM,no_driver,3,10,diag,1e-06,0.030360108426975205,0.1548283507913449,0.1851884592183201,0.028862602571498877,0.15227707615767316,0.18113967872917203
GMM,no_driver,3,3,diag,1e-05,0.03032288110494102,0.15475189234650968,0.1850747734514507,0.02886982425783217,0.152353616532721,0.18122344079055316
GMM,no_driver,3,5,diag,1e-05,0.030360108426975205,0.1548283507913449,0.1851884592183201,0.028862602571498877,0.15227707615767316,0.18113967872917203
GMM,no_driver,3,10,diag,1e-05,0.030360108426975205,0.1548283507913449,0.1851884592183201,0.028862602571498877,0.15227707615767316,0.18113967872917203
GMM,no_driver,3,3,diag,0.0001,0.03032471102884083,0.15471366312409204,0.18503837415293287,0.028854780805184402,0.152353616532721,0.1812083973379054
GMM,no_driver,3,5,diag,0.0001,0.030353557081330845,0.1547901215689273,0.18514367865025813,0.028845961861103688,0.15227707615767316,0.18112303801877686
GMM,no_driver,3,10,diag,0.0001,0.030353557081330845,0.1547901215689273,0.18514367865025813,0.028845961861103688,0.15227707615767316,0.18112303801877686
GMM,no_driver,3,3,diag,0.001,0.030283274628052633,0.1548283507913449,0.18511162541939755,0.028772151698098408,0.15223880597014924,0.18101095766824765
GMM,no_driver,3,5,diag,0.001,0.03028130715052632,0.1548283507913449,0.18510965794187123,0.028755116173828386,0.1521622655951014,0.1809173817689298
GMM,no_driver,3,10,diag,0.001,0.03028130715052632,0.1548283507913449,0.18510965794187123,0.028755116173828386,0.1521622655951014,0.1809173817689298
GMM,no_driver,3,3,spherical,1e-06,0.02096619695173132,0.14355073017814818,0.1645169271298795,0.019200981955671895,0.14270952927669345,0.16191051123236533
GMM,no_driver,3,5,spherical,1e-06,0.02096619695173132,0.14355073017814818,0.1645169271298795,0.019200981955671895,0.14270952927669345,0.16191051123236533
GMM,no_driver,3,10,spherical,1e-06,0.020938596714049927,0.14347427173331295,0.1644128684473629,0.019190958395392105,0.14267125908916953,0.16186221748456164
GMM,no_driver,3,3,spherical,1e-05,0.02096619695173132,0.14355073017814818,0.1645169271298795,0.019200981955671895,0.14270952927669345,0.16191051123236533
GMM,no_driver,3,5,spherical,1e-05,0.02096619695173132,0.14355073017814818,0.1645169271298795,0.019200981955671895,0.14270952927669345,0.16191051123236533
GMM,no_driver,3,10,spherical,1e-05,0.020933930508121933,0.14347427173331295,0.16440820224143488,0.019196749779827736,0.14270952927669345,0.1619062790565212
GMM,no_driver,3,3,spherical,0.0001,0.020962085110974693,0.14351250095573057,0.16447458606670526,0.019193978262564127,0.14270952927669345,0.16190350753925759
GMM,no_driver,3,5,spherical,0.0001,0.020962085110974693,0.14351250095573057,0.16447458606670526,0.019193978262564127,0.14270952927669345,0.16190350753925759
GMM,no_driver,3,10,spherical,0.0001,0.020948481760232274,0.14351250095573057,0.16446098271596285,0.01918864485659822,0.14270952927669345,0.16189817413329166
GMM,no_driver,3,3,spherical,0.001,0.02091561868415029,0.1433978132884777,0.164313431972628,0.019166904210559655,0.14270952927669345,0.1618764334872531
GMM,no_driver,3,5,spherical,0.001,0.02091561868415029,0.1433978132884777,0.164313431972628,0.019166904210559655,0.14270952927669345,0.1618764334872531
GMM,no_driver,3,10,spherical,0.001,0.020934415686948506,0.14343604251089534,0.16437045819784385,0.019197515308028518,0.14270952927669345,0.16190704458472197
KMeans,no_driver,5,10,,,0.02590541537178908,0.15295511889288171,0.1788605342646708,0.025338449801402384,0.1520857252200536,0.17742417502145597
KMeans,no_driver,5,20,,,0.02590541537178908,0.15295511889288171,0.1788605342646708,0.025338449801402384,0.1520857252200536,0.17742417502145597
KMeans,no_driver,5,40,,,0.02590541537178908,0.15295511889288171,0.1788605342646708,0.025338449801402384,0.1520857252200536,0.17742417502145597
GMM,no_driver,5,3,full,1e-06,0.0038546382515718845,0.12753268598516707,0.13138732423673896,0.003709406664486039,0.1279755070799847,0.13168491374447075
GMM,no_driver,5,5,full,1e-06,0.003836248552011651,0.1273797690954966,0.13121601764750823,0.003638498272171396,0.12801377726750862,0.13165227553968
GMM,no_driver,5,10,full,1e-06,0.0038456625502442067,0.12745622754033184,0.13130189009057605,0.003663275341564718,0.1282051282051282,0.1318684035466929
GMM,no_driver,5,3,full,1e-05,0.0038579955651685985,0.12768560287483752,0.13154359844000613,0.003685516958381095,0.1279755070799847,0.1316610240383658
GMM,no_driver,5,5,full,1e-05,0.0038819277601866366,0.12791497820934322,0.13179690596952987,0.0037062478651021615,0.12809031764255646,0.13179656550765861
GMM,no_driver,5,10,full,1e-05,0.003827638162669996,0.12745622754033184,0.13128386570300182,0.0036828873582953475,0.12835820895522387,0.13204109631351924
GMM,no_driver,5,3,full,0.0001,0.003687093906689816,0.12726508142824375,0.13095217533493356,0.0034962752008212386,0.1274014542671259,0.13089772946794714
GMM,no_driver,5,5,full,0.0001,0.003762608192753232,0.1276091444300023,0.13137175262275552,0.003511074915342658,0.12747799464217374,0.1309890695575164
GMM,no_driver,5,10,full,0.0001,0.003762608192753232,0.1276091444300023,0.13137175262275552,0.003511074915342658,0.12747799464217374,0.1309890695575164
GMM,no_driver,5,3,full,0.001,0.0022541554217925465,0.1223717409587889,0.12462589638058146,0.0021064899768851128,0.1210868733256793,0.12319336330256442
GMM,no_driver,5,5,full,0.001,0.003308365479382098,0.12367153452098785,0.12697990000036996,0.003048607091648708,0.12495216226559511,0.1280007693572438
GMM,no_driver,5,10,full,0.001,0.003308365479382098,0.12367153452098785,0.12697990000036996,0.003048607091648708,0.12495216226559511,0.1280007693572438
GMM,no_driver,5,3,tied,1e-06,0.0012140459821146441,0.11610214848229987,0.11731619446441452,0.00098359325958492,0.114619211634137,0.11560280489372192
GMM,no_driver,5,5,tied,1e-06,0.0012204644012077065,0.11598746081504702,0.11720792521625473,0.0009632962570227702,0.11450440107156525,0.11546769732858801
GMM,no_driver,5,10,tied,1e-06,0.0012204644012077065,0.11598746081504702,0.11720792521625473,0.0009632962570227702,0.11450440107156525,0.11546769732858801
GMM,no_driver,5,3,tied,1e-05,0.0012186840862323954,0.11610214848229987,0.11732083256853226,0.00098359325958492,0.114619211634137,0.11560280489372192
GMM,no_driver,5,5,tied,1e-05,0.0012179973883072396,0.1159492315926294,0.11716722898093665,0.000964899276187901,0.11450440107156525,0.11546930034775314
GMM,no_driver,5,10,tied,1e-05,0.0012179973883072396,0.1159492315926294,0.11716722898093665,0.000964899276187901,0.11450440107156525,0.11546930034775314
GMM,no_driver,5,3,tied,0.0001,0.0012137615777178669,0.11614037770471748,0.11735413928243535,0.000993811015160552,0.11458094144661309,0.11557475246177364
GMM,no_driver,5,5,tied,0.0001,0.0012342433338733136,0.11606391925988226,0.11729816259375557,0.0009772595855139247,0.11454267125908917,0.11551993084460309
GMM,no_driver,5,10,tied,0.0001,0.0012342433338733136,0.11606391925988226,0.11729816259375557,0.0009772595855139247,0.11454267125908917,0.11551993084460309
GMM,no_driver,5,3,tied,0.001,0.0012141321700280053,0.11602569003746464,0.11723982220749266,0.0009613038667061887,0.11450440107156525,0.11546570493827144
GMM,no_driver,5,5,tied,0.001,0.001224622739228443,0.11614037770471748,0.11736500044394592,0.0009790183072647895,0.11446613088404133,0.11544514919130612
GMM,no_driver,5,10,tied,0.001,0.0012116023016853716,0.11606391925988226,0.11727552156156763,0.0009772203832832038,0.11442786069651742,0.11540508107980062
GMM,no_driver,5,3,diag,1e-06,0.027404912218057038,0.15685449957947856,0.1842594117975356,0.02644841192652505,0.15633371603520857,0.18278212796173363
GMM,no_driver,5,5,diag,1e-06,0.027458711840655764,0.15693095802431378,0.18438966986496955,0.026368938291770925,0.1561806352851129,0.1825495735768838
GMM,no_driver,5,10,diag,1e-06,0.027458711840655764,0.15693095802431378,0.18438966986496955,0.026368938291770925,0.1561806352851129,0.1825495735768838
GMM,no_driver,5,3,diag,1e-05,0.027397627314425896,0.15681627035706094,0.18421389767148683,0.026431354523802356,0.15629544584768465,0.182726800371487
GMM,no_driver,5,5,diag,1e-05,0.027457342948070722,0.15693095802431378,0.1843883009723845,0.026361613873822944,0.1561806352851129,0.18254224915893583
GMM,no_driver,5,10,diag,1e-05,0.027457342948070722,0.15693095802431378,0.1843883009723845,0.026361613873822944,0.1561806352851129,0.18254224915893583
GMM,no_driver,5,3,diag,0.0001,0.027361858072838627,0.15673981191222572,0.18410166998506433,0.026420829364910442,0.1562189054726368,0.18263973483754725
GMM,no_driver,5,5,diag,0.0001,0.02745621569608191,0.15693095802431378,0.1843871737203957,0.026315653984505232,0.15610409491006505,0.18241974889457027
GMM,no_driver,5,10,diag,0.0001,0.02745621569608191,0.15693095802431378,0.1843871737203957,0.026315653984505232,0.15610409491006505,0.18241974889457027
GMM,no_driver,5,3,diag,0.001,0.027284709920625715,0.15689272880189617,0.18417743872252187,0.026202740897973278,0.15614236509758897,0.18234510599556225
GMM,no_driver,5,5,diag,0.001,0.02727679847034658,0.15693095802431378,0.18420775649466037,0.026097770479393146,0.15606582472254113,0.1821635952019343
GMM,no_driver,5,10,diag,0.001,0.02727679847034658,0.15693095802431378,0.18420775649466037,0.026097770479393146,0.15606582472254113,0.1821635952019343
GMM,no_driver,5,3,spherical,1e-06,0.026026362346832695,0.15211407599969418,0.17814043834652687,0.025703454203863604,0.15185610409491007,0.17755955829877368
GMM,no_driver,5,5,spherical,1e-06,0.025849895430363982,0.15177001299793563,0.1776199084282996,0.025569425147558434,0.15185610409491007,0.17742552924246852
GMM,no_driver,5,10,spherical,1e-06,0.025817530181377488,0.15180824222035325,0.17762577240173072,0.025526507922997824,0.15177956371986223,0.17730607164286005
GMM,no_driver,5,3,spherical,1e-05,0.026026362346832695,0.15211407599969418,0.17814043834652687,0.025703454203863604,0.15185610409491007,0.17755955829877368
GMM,no_driver,5,5,spherical,1e-05,0.025849895430363982,0.15177001299793563,0.1776199084282996,0.025569425147558434,0.15185610409491007,0.17742552924246852
GMM,no_driver,5,10,spherical,1e-05,0.025817530181377488,0.15180824222035325,0.17762577240173072,0.025526507922997824,0.15177956371986223,0.17730607164286005
GMM,no_driver,5,3,spherical,0.0001,0.0260026121827929,0.15211407599969418,0.17811668818248708,0.025707025785892994,0.151894374282434,0.17760140006832698
GMM,no_driver,5,5,spherical,0.0001,0.025825081274304135,0.15169355455310038,0.17751863582740451,0.02557912344750027,0.15185610409491007,0.17743522754241034
GMM,no_driver,5,10,spherical,0.0001,0.025841323976252103,0.15180824222035325,0.17764956619660535,0.025526507922997824,0.15177956371986223,0.17730607164286005
GMM,no_driver,5,3,spherical,0.001,0.025980057019030778,0.1521905344445294,0.17817059146356018,0.025695633286268456,0.15197091465748183,0.17766654794375028
GMM,no_driver,5,5,spherical,0.001,0.02575906497484876,0.15169355455310038,0.17745261952794913,0.025502372315840696,0.151894374282434,0.1773967465982747
GMM,no_driver,5,10,spherical,0.001,0.0257792465162226,0.151731783775518,0.1775110302917406,0.02550729147738495,0.151894374282434,0.17740166575981894
KMeans,no_driver,7,10,,,0.02298400337083789,0.1557458521293677,0.1787298555002056,0.02223912450110049,0.15442020665901263,0.17665933116011312
KMeans,no_driver,7,20,,,0.022932083459872375,0.15586053979662054,0.17879262325649292,0.022272080134672374,0.15461155759663223,0.1768836377313046
KMeans,no_driver,7,40,,,0.022932083459872375,0.15586053979662054,0.17879262325649292,0.022272080134672374,0.15461155759663223,0.1768836377313046
GMM,no_driver,7,3,full,1e-06,0.00397501377237649,0.12887070876978363,0.13284572254216012,0.0036118945675715566,0.12793723689246078,0.13154913146003233
GMM,no_driver,7,5,full,1e-06,0.003917620674716685,0.12829727043351938,0.13221489110823606,0.0035114428912340497,0.12805204745503254,0.1315634903462666
GMM,no_driver,7,10,full,1e-06,0.003917620674716685,0.12829727043351938,0.13221489110823606,0.0035114428912340497,0.12805204745503254,0.1315634903462666
GMM,no_driver,7,3,full,1e-05,0.003957694107099864,0.12867956265769553,0.1326372567647954,0.003548710232934066,0.12801377726750862,0.1315624875004427
GMM,no_driver,7,5,full,1e-05,0.003925832859578052,0.12829727043351938,0.13222310329309744,0.0034823513121345854,0.12786069651741294,0.13134304782954753
GMM,no_driver,7,10,full,1e-05,0.003925832859578052,0.12829727043351938,0.13222310329309744,0.0034823513121345854,0.12786069651741294,0.13134304782954753
GMM,no_driver,7,3,full,0.0001,0.0037892000717851845,0.12848841654560747,0.13227761661739265,0.003501930600016871,0.1282051282051282,0.13170705880514508
GMM,no_driver,7,5,full,0.0001,0.0037422971122364652,0.12825904121110177,0.13200133832333824,0.003471727686643326,0.12831993876769995,0.1317916664543433
GMM,no_driver,7,10,full,0.0001,0.0037422971122364652,0.12825904121110177,0.13200133832333824,0.003471727686643326,0.12831993876769995,0.1317916664543433
GMM,no_driver,7,3,full,0.001,0.0033121081030590576,0.1259270586436272,0.12923916674668626,0.002916740960878292,0.12560275545350172,0.12851949641438
GMM,no_driver,7,5,full,0.001,0.003306171630595534,0.12527716186252771,0.12858333349312326,0.0029161214788915517,0.12476081132797551,0.12767693280686707
GMM,no_driver,7,10,full,0.001,0.003306171630595534,0.12527716186252771,0.12858333349312326,0.0029161214788915517,0.12476081132797551,0.12767693280686707
GMM,no_driver,7,3,tied,1e-06,0.012887533300820427,0.13666947014297728,0.14955700344379771,0.012206290895187343,0.13432835820895522,0.14653464910414257
GMM,no_driver,7,5,tied,1e-06,0.012887533300820427,0.13666947014297728,0.14955700344379771,0.012206290895187343,0.13432835820895522,0.14653464910414257
GMM,no_driver,7,10,tied,1e-06,0.012887533300820427,0.13666947014297728,0.14955700344379771,0.012206290895187343,0.13432835820895522,0.14653464910414257
GMM,no_driver,7,3,tied,1e-05,0.012887533300820427,0.13666947014297728,0.14955700344379771,0.012212999299791309,0.13436662839647914,0.14657962769627045
GMM,no_driver,7,5,tied,1e-05,0.012887533300820427,0.13666947014297728,0.14955700344379771,0.012212999299791309,0.13436662839647914,0.14657962769627045
GMM,no_driver,7,10,tied,1e-05,0.012887533300820427,0.13666947014297728,0.14955700344379771,0.012212999299791309,0.13436662839647914,0.14657962769627045
GMM,no_driver,7,3,tied,0.0001,0.012857314522191961,0.13666947014297728,0.14952678466516925,0.01219942511597214,0.13436662839647914,0.14656605351245128
GMM,no_driver,7,5,tied,0.0001,0.012857314522191961,0.13666947014297728,0.14952678466516925,0.01219942511597214,0.13436662839647914,0.14656605351245128
GMM,no_driver,7,10,tied,0.0001,0.012857314522191961,0.13666947014297728,0.14952678466516925,0.01219942511597214,0.13436662839647914,0.14656605351245128
GMM,no_driver,7,3,tied,0.001,0.012915032570674024,0.13663124092055967,0.1495462734912337,0.012164771598587984,0.13440489858400306,0.14656967018259104
GMM,no_driver,7,5,tied,0.001,0.012915032570674024,0.13663124092055967,0.1495462734912337,0.012164771598587984,0.13440489858400306,0.14656967018259104
GMM,no_driver,7,10,tied,0.001,0.00986006418337585,0.13410811224099703,0.14396817642437287,0.009476419887786778,0.13241484883275928,0.14189126872054605
GMM,no_driver,7,3,diag,1e-06,0.024523462063897068,0.15987460815047022,0.1843980702143673,0.024071873063435365,0.15912743972445464,0.18319931278789
GMM,no_driver,7,5,diag,1e-06,0.024523462063897068,0.15987460815047022,0.1843980702143673,0.024071873063435365,0.15912743972445464,0.18319931278789
GMM,no_driver,7,10,diag,1e-06,0.024523462063897068,0.15987460815047022,0.1843980702143673,0.024071873063435365,0.15912743972445464,0.18319931278789
GMM,no_driver,7,3,diag,1e-05,0.024523462063897068,0.15987460815047022,0.1843980702143673,0.024069346214737646,0.15908916953693072,0.18315851575166836
GMM,no_driver,7,5,diag,1e-05,0.024523462063897068,0.15987460815047022,0.1843980702143673,0.024069346214737646,0.15908916953693072,0.18315851575166836
GMM,no_driver,7,10,diag,1e-05,0.024523462063897068,0.15987460815047022,0.1843980702143673,0.024069346214737646,0.15908916953693072,0.18315851575166836
GMM,no_driver,7,3,diag,0.0001,0.024483700153709053,0.15991283737288783,0.18439653752659688,0.024052747813894892,0.15916570991197856,0.18321845772587345
GMM,no_driver,7,5,diag,0.0001,0.024483700153709053,0.15991283737288783,0.18439653752659688,0.024052747813894892,0.15916570991197856,0.18321845772587345
GMM,no_driver,7,10,diag,0.0001,0.024483700153709053,0.15991283737288783,0.18439653752659688,0.024052747813894892,0.15916570991197856,0.18321845772587345
GMM,no_driver,7,3,diag,0.001,0.024415043940230415,0.15998929581772306,0.18440433975795348,0.023987444218881094,0.1592422502870264,0.1832296945059075
GMM,no_driver,7,5,diag,0.001,0.024415043940230415,0.15998929581772306,0.18440433975795348,0.023987444218881094,0.1592422502870264,0.1832296945059075
GMM,no_driver,7,10,diag,0.001,0.024420022509223496,0.16002752504014067,0.18444754754936415,0.023975611539451158,0.15916570991197856,0.18314132145142972
GMM,no_driver,7,3,spherical,1e-06,0.021927418165787,0.15448428778958637,0.17641170595537337,0.021965192989104328,0.1541523153463452,0.1761175083354495
GMM,no_driver,7,5,spherical,1e-06,0.022348549001652056,0.1536432448963988,0.17599179389805086,0.0213568883048945,0.15350172215843857,0.17485861046333306
GMM,no_driver,7,10,spherical,1e-06,0.022348549001652056,0.1536432448963988,0.17599179389805086,0.0213568883048945,0.15350172215843857,0.17485861046333306
GMM,no_driver,7,3,spherical,1e-05,0.021927218603913615,0.15448428778958637,0.17641150639349998,0.021976363561711412,0.1541905855338691,0.1761669490955805
GMM,no_driver,7,5,spherical,1e-05,0.022350818095876048,0.1536432448963988,0.17599406299227485,0.0213568883048945,0.15350172215843857,0.17485861046333306
GMM,no_driver,7,10,spherical,1e-05,0.022350818095876048,0.1536432448963988,0.17599406299227485,0.0213568883048945,0.15350172215843857,0.17485861046333306
GMM,no_driver,7,3,spherical,0.0001,0.021924962927948086,0.15448428778958637,0.17640925071753444,0.021977426036972975,0.1541905855338691,0.17616801157084208
GMM,no_driver,7,5,spherical,0.0001,0.022339134728439746,0.15356678645156357,0.1759059211800033,0.021363396824457127,0.15350172215843857,0.1748651189828957
GMM,no_driver,7,10,spherical,0.0001,0.022339134728439746,0.15356678645156357,0.1759059211800033,0.021363396824457127,0.15350172215843857,0.1748651189828957
GMM,no_driver,7,3,spherical,0.001,0.021917818177609103,0.15452251701200398,0.17644033518961308,0.021981023094895313,0.1541905855338691,0.1761716086287644
GMM,no_driver,7,5,spherical,0.001,0.02233931401010576,0.1531462650049698,0.17548557901507555,0.02131820021006891,0.15365480290853425,0.17497300311860317
GMM,no_driver,7,10,spherical,0.001,0.02233931401010576,0.1531462650049698,0.17548557901507555,0.02131820021006891,0.15365480290853425,0.17497300311860317
KMeans,no_driver,10,10,,,0.019676379114149347,0.15704564569156662,0.17672202480571597,0.018973210990672274,0.1572139303482587,0.17618714133893099
KMeans,no_driver,10,20,,,0.01971594960633851,0.157007416469149,0.17672336607548753,0.01879556156182144,0.15755836203597398,0.17635392359779542
KMeans,no_driver,10,40,,,0.019680164649429965,0.15689272880189617,0.17657289345132612,0.018685973031769203,0.1572139303482587,0.1758999033800279
GMM,no_driver,10,3,full,1e-06,0.004653971564879293,0.13208196345286338,0.13673593501774267,0.004179107756650155,0.1312667432070417,0.13544585096369186
GMM,no_driver,10,5,full,1e-06,0.003961310562039327,0.12917654254912456,0.13313785311116388,0.003714102176385952,0.1302334481438959,0.13394755032028186
GMM,no_driver,10,10,full,1e-06,0.0036393003033453465,0.13234956800978667,0.135988868313132,0.0037447945163262748,0.13279755070799848,0.13654234522432476
GMM,no_driver,10,3,full,1e-05,0.004652472777200785,0.13181435889594006,0.13646683167314086,0.004163051272959708,0.13130501339456563,0.13546806466752534
GMM,no_driver,10,5,full,1e-05,0.0038599095209879706,0.12890893799220124,0.1327688475131892,0.0036320293256123805,0.13057787983161118,0.13420990915722356
GMM,no_driver,10,10,full,1e-05,0.003553381213830469,0.13177612967352245,0.13532951088735293,0.003781170209143646,0.13340987370838117,0.13719104391752482
GMM,no_driver,10,3,full,0.0001,0.004313220924376942,0.13208196345286338,0.13639518437724032,0.003923979148432112,0.13076923076923078,0.1346932099176629
GMM,no_driver,10,5,full,0.0001,0.003447341406109258,0.12810612432143131,0.13155346572754056,0.003334769316118626,0.13015690776884806,0.13349167708496668
GMM,no_driver,10,10,full,0.0001,0.0031344387545631115,0.13124092055967582,0.13437535931423894,0.003184605752255772,0.13084577114427862,0.13403037689653438
GMM,no_driver,10,3,full,0.001,0.003939767798201005,0.13242602645462193,0.13636579425282294,0.0037439680617666633,0.1302334481438959,0.13397741620566256
GMM,no_driver,10,5,full,0.001,0.003939767798201005,0.13242602645462193,0.13636579425282294,0.0037439680617666633,0.1302334481438959,0.13397741620566256
GMM,no_driver,10,10,full,0.001,0.0031109478594763674,0.13185258811835768,0.13496353597783403,0.002793252303709324,0.12835820895522387,0.1311514612589332
GMM,no_driver,10,3,tied,1e-06,0.012805936965089913,0.13647832403088922,0.14928426099597913,0.01245799245905804,0.13574435514734023,0.14820234760639828
GMM,no_driver,10,5,tied,1e-06,0.012805936965089913,0.13647832403088922,0.14928426099597913,0.01245799245905804,0.13574435514734023,0.14820234760639828
GMM,no_driver,10,10,tied,1e-06,0.012805936965089913,0.13647832403088922,0.14928426099597913,0.01245799245905804,0.13574435514734023,0.14820234760639828
GMM,no_driver,10,3,tied,1e-05,0.012805727715328756,0.1364400948084716,0.14924582252380036,0.012460696251414395,0.13578262533486415,0.14824332158627854
GMM,no_driver,10,5,tied,1e-05,0.012805727715328756,0.1364400948084716,0.14924582252380036,0.012460696251414395,0.13578262533486415,0.14824332158627854
GMM,no_driver,10,10,tied,1e-05,0.012805727715328756,0.1364400948084716,0.14924582252380036,0.012460696251414395,0.13578262533486415,0.14824332158627854
GMM,no_driver,10,3,tied,0.0001,0.012850841713061686,0.1364400948084716,0.1492909365215333,0.012449426856854991,0.13578262533486415,0.14823205219171914
GMM,no_driver,10,5,tied,0.0001,0.012850841713061686,0.1364400948084716,0.1492909365215333,0.012449426856854991,0.13578262533486415,0.14823205219171914
GMM,no_driver,10,10,tied,0.0001,0.012850841713061686,0.1364400948084716,0.1492909365215333,0.012449426856854991,0.13578262533486415,0.14823205219171914
GMM,no_driver,10,3,tied,0.001,0.013142714714259256,0.1362107194739659,0.14935343418822516,0.012844628952508966,0.13616532721010333,0.14900995616261228
GMM,no_driver,10,5,tied,0.001,0.013235543053724964,0.13579019802737213,0.1490257410810971,0.013690041834203274,0.13738997321086874,0.151080015045072
GMM,no_driver,10,10,tied,0.001,0.013235543053724964,0.13579019802737213,0.1490257410810971,0.013690041834203274,0.13738997321086874,0.151080015045072
GMM,no_driver,10,3,diag,1e-06,0.023074067216202202,0.16599128373728878,0.18906535095349097,0.02301305492677911,0.16394948335246842,0.18696253827924753
GMM,no_driver,10,5,diag,1e-06,0.023074067216202202,0.16599128373728878,0.18906535095349097,0.02301305492677911,0.16394948335246842,0.18696253827924753
GMM,no_driver,10,10,diag,1e-06,0.023756958162332573,0.16281825827662666,0.18657521643895925,0.023512617538151204,0.16494450822809031,0.18845712576624152
GMM,no_driver,10,3,diag,1e-05,0.023074223517590194,0.1660295129597064,0.18910373647729659,0.02301280715822568,0.1639112131649445,0.18692402032317018
GMM,no_driver,10,5,diag,1e-05,0.023074223517590194,0.1660295129597064,0.18910373647729659,0.02301280715822568,0.1639112131649445,0.18692402032317018
GMM,no_driver,10,10,diag,1e-05,0.023759347994064803,0.16281825827662666,0.18657760627069148,0.023509575896087875,0.1649062380405664,0.18841581393665427
GMM,no_driver,10,3,diag,0.0001,0.02306993187504867,0.16618242984937687,0.18925236172442553,0.022983559614853263,0.1639112131649445,0.18689477277979777
GMM,no_driver,10,5,diag,0.0001,0.02306993187504867,0.16618242984937687,0.18925236172442553,0.022983559614853263,0.1639112131649445,0.18689477277979777
GMM,no_driver,10,10,diag,0.0001,0.023764207512691784,0.16278002905420905,0.18654423656690083,0.023451360972924124,0.1647148871029468,0.18816624807587093
GMM,no_driver,10,3,diag,0.001,0.02283412343199887,0.16591482529245355,0.18874894872445241,0.022732579881426667,0.1641025641025641,0.18683514398399076
GMM,no_driver,10,5,diag,0.001,0.02283412343199887,0.16591482529245355,0.18874894872445241,0.022732579881426667,0.1641025641025641,0.18683514398399076
GMM,no_driver,10,10,diag,0.001,0.023677258899309148,0.16266534138695618,0.18634260028626531,0.02336869718921721,0.1642939150401837,0.18766261222940092
GMM,no_driver,10,3,spherical,1e-06,0.01953582114643428,0.157007416469149,0.1765432376155833,0.018998652175905302,0.15591274397244548,0.17491139614835077
GMM,no_driver,10,5,spherical,1e-06,0.01953582114643428,0.157007416469149,0.1765432376155833,0.018998652175905302,0.15591274397244548,0.17491139614835077
GMM,no_driver,10,10,spherical,1e-06,0.019331589915799616,0.15540178912760916,0.17473337904340877,0.018750670342158424,0.15694603903559126,0.17569670937774967
GMM,no_driver,10,3,spherical,1e-05,0.01953582114643428,0.157007416469149,0.1765432376155833,0.018998652175905302,0.15591274397244548,0.17491139614835077
GMM,no_driver,10,5,spherical,1e-05,0.01953582114643428,0.157007416469149,0.1765432376155833,0.018998652175905302,0.15591274397244548,0.17491139614835077
GMM,no_driver,10,10,spherical,1e-05,0.019331589915799616,0.15540178912760916,0.17473337904340877,0.018750670342158424,0.15694603903559126,0.17569670937774967
GMM,no_driver,10,3,spherical,0.0001,0.01952268701206211,0.1569691872467314,0.1764918742587935,0.018980808555876288,0.15587447378492156,0.17485528234079784
GMM,no_driver,10,5,spherical,0.0001,0.01952268701206211,0.1569691872467314,0.1764918742587935,0.018980808555876288,0.15587447378492156,0.17485528234079784
